provider_id,provider_name,system_family,indicator_id,score
dccuchile,DCC UChile,BETO (Spanish BERT),ACC5,
dccuchile,DCC UChile,BETO (Spanish BERT),ACC6,
dccuchile,DCC UChile,BETO (Spanish BERT),ACC7,
dccuchile,DCC UChile,BETO (Spanish BERT),ACC8,
dccuchile,DCC UChile,BETO (Spanish BERT),ACC9,
dccuchile,DCC UChile,BETO (Spanish BERT),ACC10,
unicamp,NILC (USP/UNICAMP),BERTimbau,GOV1,
unicamp,NILC (USP/UNICAMP),BERTimbau,GOV2,
unicamp,NILC (USP/UNICAMP),BERTimbau,GOV4,
unicamp,NILC (USP/UNICAMP),BERTimbau,GOV5,
unicamp,NILC (USP/UNICAMP),BERTimbau,GOV6,
unicamp,NILC (USP/UNICAMP),BERTimbau,GOV7,
unicamp,NILC (USP/UNICAMP),BERTimbau,GOV8,
unicamp,NILC (USP/UNICAMP),BERTimbau,GOV9,
unicamp,NILC (USP/UNICAMP),BERTimbau,GOV10,
unicamp,NILC (USP/UNICAMP),BERTimbau,INC1,
unicamp,NILC (USP/UNICAMP),BERTimbau,INC2,
unicamp,NILC (USP/UNICAMP),BERTimbau,INC3,
unicamp,NILC (USP/UNICAMP),BERTimbau,INC4,
unicamp,NILC (USP/UNICAMP),BERTimbau,INC5,
unicamp,NILC (USP/UNICAMP),BERTimbau,INC6,
unicamp,NILC (USP/UNICAMP),BERTimbau,INC7,
unicamp,NILC (USP/UNICAMP),BERTimbau,INC8,
unicamp,NILC (USP/UNICAMP),BERTimbau,INC9,
unicamp,NILC (USP/UNICAMP),BERTimbau,INC10,
unicamp,NILC (USP/UNICAMP),BERTimbau,TRA4,
unicamp,NILC (USP/UNICAMP),BERTimbau,TRA6,
unicamp,NILC (USP/UNICAMP),BERTimbau,TRA7,
unicamp,NILC (USP/UNICAMP),BERTimbau,TRA8,
unicamp,NILC (USP/UNICAMP),BERTimbau,TRA9,
unicamp,NILC (USP/UNICAMP),BERTimbau,ACC1,
unicamp,NILC (USP/UNICAMP),BERTimbau,ACC2,
unicamp,NILC (USP/UNICAMP),BERTimbau,ACC3,
unicamp,NILC (USP/UNICAMP),BERTimbau,ACC4,
unicamp,NILC (USP/UNICAMP),BERTimbau,ACC5,
unicamp,NILC (USP/UNICAMP),BERTimbau,ACC6,
unicamp,NILC (USP/UNICAMP),BERTimbau,ACC7,
unicamp,NILC (USP/UNICAMP),BERTimbau,ACC8,
unicamp,NILC (USP/UNICAMP),BERTimbau,ACC9,
unicamp,NILC (USP/UNICAMP),BERTimbau,ACC10,
spacy_es,BSC & UPV,RoBERTa-BNE,GOV1,
spacy_es,BSC & UPV,RoBERTa-BNE,GOV2,
spacy_es,BSC & UPV,RoBERTa-BNE,GOV4,
spacy_es,BSC & UPV,RoBERTa-BNE,GOV5,
spacy_es,BSC & UPV,RoBERTa-BNE,GOV6,
spacy_es,BSC & UPV,RoBERTa-BNE,GOV7,
spacy_es,BSC & UPV,RoBERTa-BNE,GOV8,
spacy_es,BSC & UPV,RoBERTa-BNE,GOV9,
spacy_es,BSC & UPV,RoBERTa-BNE,GOV10,
spacy_es,BSC & UPV,RoBERTa-BNE,INC1,
spacy_es,BSC & UPV,RoBERTa-BNE,INC2,
spacy_es,BSC & UPV,RoBERTa-BNE,INC3,
spacy_es,BSC & UPV,RoBERTa-BNE,INC4,
spacy_es,BSC & UPV,RoBERTa-BNE,INC5,
spacy_es,BSC & UPV,RoBERTa-BNE,INC6,
spacy_es,BSC & UPV,RoBERTa-BNE,INC7,
spacy_es,BSC & UPV,RoBERTa-BNE,INC8,
spacy_es,BSC & UPV,RoBERTa-BNE,INC9,
spacy_es,BSC & UPV,RoBERTa-BNE,INC10,
spacy_es,BSC & UPV,RoBERTa-BNE,TRA4,
spacy_es,BSC & UPV,RoBERTa-BNE,TRA6,
spacy_es,BSC & UPV,RoBERTa-BNE,TRA7,
spacy_es,BSC & UPV,RoBERTa-BNE,TRA8,
spacy_es,BSC & UPV,RoBERTa-BNE,TRA9,
spacy_es,BSC & UPV,RoBERTa-BNE,ACC1,
spacy_es,BSC & UPV,RoBERTa-BNE,ACC2,
spacy_es,BSC & UPV,RoBERTa-BNE,ACC3,
spacy_es,BSC & UPV,RoBERTa-BNE,ACC4,
spacy_es,BSC & UPV,RoBERTa-BNE,ACC5,
spacy_es,BSC & UPV,RoBERTa-BNE,ACC6,
spacy_es,BSC & UPV,RoBERTa-BNE,ACC7,
spacy_es,BSC & UPV,RoBERTa-BNE,ACC8,
spacy_es,BSC & UPV,RoBERTa-BNE,ACC9,
spacy_es,BSC & UPV,RoBERTa-BNE,ACC10,
masakhane,Masakhane,AfriBERTa,GOV1,
masakhane,Masakhane,AfriBERTa,GOV2,
masakhane,Masakhane,AfriBERTa,GOV4,
masakhane,Masakhane,AfriBERTa,GOV5,
masakhane,Masakhane,AfriBERTa,GOV6,
masakhane,Masakhane,AfriBERTa,GOV7,
masakhane,Masakhane,AfriBERTa,GOV8,
masakhane,Masakhane,AfriBERTa,GOV9,
masakhane,Masakhane,AfriBERTa,GOV10,
masakhane,Masakhane,AfriBERTa,INC1,
masakhane,Masakhane,AfriBERTa,INC2,
masakhane,Masakhane,AfriBERTa,INC3,
masakhane,Masakhane,AfriBERTa,INC4,
masakhane,Masakhane,AfriBERTa,INC5,
masakhane,Masakhane,AfriBERTa,INC6,
masakhane,Masakhane,AfriBERTa,INC7,
masakhane,Masakhane,AfriBERTa,INC8,
masakhane,Masakhane,AfriBERTa,INC9,
masakhane,Masakhane,AfriBERTa,INC10,
masakhane,Masakhane,AfriBERTa,TRA4,
masakhane,Masakhane,AfriBERTa,TRA6,
masakhane,Masakhane,AfriBERTa,TRA7,
masakhane,Masakhane,AfriBERTa,TRA8,
masakhane,Masakhane,AfriBERTa,TRA9,
masakhane,Masakhane,AfriBERTa,ACC1,
masakhane,Masakhane,AfriBERTa,ACC2,
masakhane,Masakhane,AfriBERTa,ACC3,
masakhane,Masakhane,AfriBERTa,ACC4,
masakhane,Masakhane,AfriBERTa,ACC5,
masakhane,Masakhane,AfriBERTa,ACC6,
masakhane,Masakhane,AfriBERTa,ACC7,
masakhane,Masakhane,AfriBERTa,ACC8,
masakhane,Masakhane,AfriBERTa,ACC9,
masakhane,Masakhane,AfriBERTa,ACC10,
ai4d,AI4D Africa,African NLP models,GOV1,
ai4d,AI4D Africa,African NLP models,GOV2,
ai4d,AI4D Africa,African NLP models,GOV4,
ai4d,AI4D Africa,African NLP models,GOV5,
ai4d,AI4D Africa,African NLP models,GOV6,
ai4d,AI4D Africa,African NLP models,GOV7,
ai4d,AI4D Africa,African NLP models,GOV8,
ai4d,AI4D Africa,African NLP models,GOV9,
ai4d,AI4D Africa,African NLP models,GOV10,
ai4d,AI4D Africa,African NLP models,INC1,
ai4d,AI4D Africa,African NLP models,INC2,
ai4d,AI4D Africa,African NLP models,INC3,
ai4d,AI4D Africa,African NLP models,INC4,
ai4d,AI4D Africa,African NLP models,INC5,
ai4d,AI4D Africa,African NLP models,INC6,
ai4d,AI4D Africa,African NLP models,INC7,
ai4d,AI4D Africa,African NLP models,INC8,
ai4d,AI4D Africa,African NLP models,INC9,
ai4d,AI4D Africa,African NLP models,INC10,
ai4d,AI4D Africa,African NLP models,TRA4,
ai4d,AI4D Africa,African NLP models,TRA6,
ai4d,AI4D Africa,African NLP models,TRA7,
ai4d,AI4D Africa,African NLP models,TRA8,
ai4d,AI4D Africa,African NLP models,TRA9,
ai4d,AI4D Africa,African NLP models,ACC1,
ai4d,AI4D Africa,African NLP models,ACC2,
ai4d,AI4D Africa,African NLP models,ACC3,
ai4d,AI4D Africa,African NLP models,ACC4,
ai4d,AI4D Africa,African NLP models,ACC5,
ai4d,AI4D Africa,African NLP models,ACC6,
ai4d,AI4D Africa,African NLP models,ACC7,
ai4d,AI4D Africa,African NLP models,ACC8,
ai4d,AI4D Africa,African NLP models,ACC9,
ai4d,AI4D Africa,African NLP models,ACC10,
stanford,Stanford CRFM,Alpaca,GOV1,
stanford,Stanford CRFM,Alpaca,GOV2,
stanford,Stanford CRFM,Alpaca,GOV4,
stanford,Stanford CRFM,Alpaca,GOV5,
stanford,Stanford CRFM,Alpaca,GOV6,
stanford,Stanford CRFM,Alpaca,GOV7,
stanford,Stanford CRFM,Alpaca,GOV8,
stanford,Stanford CRFM,Alpaca,GOV9,
stanford,Stanford CRFM,Alpaca,GOV10,
stanford,Stanford CRFM,Alpaca,INC1,
stanford,Stanford CRFM,Alpaca,INC2,
stanford,Stanford CRFM,Alpaca,INC3,
stanford,Stanford CRFM,Alpaca,INC4,
stanford,Stanford CRFM,Alpaca,INC5,
stanford,Stanford CRFM,Alpaca,INC6,
stanford,Stanford CRFM,Alpaca,INC7,
stanford,Stanford CRFM,Alpaca,INC8,
stanford,Stanford CRFM,Alpaca,INC9,
stanford,Stanford CRFM,Alpaca,INC10,
stanford,Stanford CRFM,Alpaca,TRA4,
stanford,Stanford CRFM,Alpaca,TRA6,
stanford,Stanford CRFM,Alpaca,TRA7,
stanford,Stanford CRFM,Alpaca,TRA8,
stanford,Stanford CRFM,Alpaca,TRA9,
stanford,Stanford CRFM,Alpaca,ACC1,
stanford,Stanford CRFM,Alpaca,ACC2,
stanford,Stanford CRFM,Alpaca,ACC3,
stanford,Stanford CRFM,Alpaca,ACC4,
stanford,Stanford CRFM,Alpaca,ACC5,
stanford,Stanford CRFM,Alpaca,ACC6,
stanford,Stanford CRFM,Alpaca,ACC7,
stanford,Stanford CRFM,Alpaca,ACC8,
stanford,Stanford CRFM,Alpaca,ACC9,
stanford,Stanford CRFM,Alpaca,ACC10,
lmsys,LMSYS (UC Berkeley),Vicuna,GOV1,
lmsys,LMSYS (UC Berkeley),Vicuna,GOV2,
lmsys,LMSYS (UC Berkeley),Vicuna,GOV4,
lmsys,LMSYS (UC Berkeley),Vicuna,GOV5,
lmsys,LMSYS (UC Berkeley),Vicuna,GOV6,
lmsys,LMSYS (UC Berkeley),Vicuna,GOV7,
lmsys,LMSYS (UC Berkeley),Vicuna,GOV8,
lmsys,LMSYS (UC Berkeley),Vicuna,GOV9,
lmsys,LMSYS (UC Berkeley),Vicuna,GOV10,
lmsys,LMSYS (UC Berkeley),Vicuna,INC1,
lmsys,LMSYS (UC Berkeley),Vicuna,INC2,
lmsys,LMSYS (UC Berkeley),Vicuna,INC3,
lmsys,LMSYS (UC Berkeley),Vicuna,INC4,
lmsys,LMSYS (UC Berkeley),Vicuna,INC5,
lmsys,LMSYS (UC Berkeley),Vicuna,INC6,
lmsys,LMSYS (UC Berkeley),Vicuna,INC7,
lmsys,LMSYS (UC Berkeley),Vicuna,INC8,
lmsys,LMSYS (UC Berkeley),Vicuna,INC9,
lmsys,LMSYS (UC Berkeley),Vicuna,INC10,
lmsys,LMSYS (UC Berkeley),Vicuna,TRA4,
lmsys,LMSYS (UC Berkeley),Vicuna,TRA6,
lmsys,LMSYS (UC Berkeley),Vicuna,TRA7,
lmsys,LMSYS (UC Berkeley),Vicuna,TRA8,
lmsys,LMSYS (UC Berkeley),Vicuna,TRA9,
lmsys,LMSYS (UC Berkeley),Vicuna,ACC1,
lmsys,LMSYS (UC Berkeley),Vicuna,ACC2,
lmsys,LMSYS (UC Berkeley),Vicuna,ACC3,
lmsys,LMSYS (UC Berkeley),Vicuna,ACC4,
lmsys,LMSYS (UC Berkeley),Vicuna,ACC5,
lmsys,LMSYS (UC Berkeley),Vicuna,ACC6,
lmsys,LMSYS (UC Berkeley),Vicuna,ACC7,
lmsys,LMSYS (UC Berkeley),Vicuna,ACC8,
lmsys,LMSYS (UC Berkeley),Vicuna,ACC9,
lmsys,LMSYS (UC Berkeley),Vicuna,ACC10,
openassistant,OpenAssistant (LAION),OASST models,GOV1,
openassistant,OpenAssistant (LAION),OASST models,GOV2,
openassistant,OpenAssistant (LAION),OASST models,GOV4,
openassistant,OpenAssistant (LAION),OASST models,GOV5,
openassistant,OpenAssistant (LAION),OASST models,GOV6,
openassistant,OpenAssistant (LAION),OASST models,GOV7,
openassistant,OpenAssistant (LAION),OASST models,GOV8,
openassistant,OpenAssistant (LAION),OASST models,GOV9,
openassistant,OpenAssistant (LAION),OASST models,GOV10,
openassistant,OpenAssistant (LAION),OASST models,INC1,
openassistant,OpenAssistant (LAION),OASST models,INC2,
openassistant,OpenAssistant (LAION),OASST models,INC3,
openassistant,OpenAssistant (LAION),OASST models,INC4,
openassistant,OpenAssistant (LAION),OASST models,INC5,
openassistant,OpenAssistant (LAION),OASST models,INC6,
openassistant,OpenAssistant (LAION),OASST models,INC7,
openassistant,OpenAssistant (LAION),OASST models,INC8,
openassistant,OpenAssistant (LAION),OASST models,INC9,
openassistant,OpenAssistant (LAION),OASST models,INC10,
openassistant,OpenAssistant (LAION),OASST models,TRA4,
openassistant,OpenAssistant (LAION),OASST models,TRA6,
openassistant,OpenAssistant (LAION),OASST models,TRA7,
openassistant,OpenAssistant (LAION),OASST models,TRA8,
openassistant,OpenAssistant (LAION),OASST models,TRA9,
openassistant,OpenAssistant (LAION),OASST models,ACC1,
openassistant,OpenAssistant (LAION),OASST models,ACC2,
openassistant,OpenAssistant (LAION),OASST models,ACC3,
openassistant,OpenAssistant (LAION),OASST models,ACC4,
openassistant,OpenAssistant (LAION),OASST models,ACC5,
openassistant,OpenAssistant (LAION),OASST models,ACC6,
openassistant,OpenAssistant (LAION),OASST models,ACC7,
openassistant,OpenAssistant (LAION),OASST models,ACC8,
openassistant,OpenAssistant (LAION),OASST models,ACC9,
openassistant,OpenAssistant (LAION),OASST models,ACC10,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,GOV1,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,GOV2,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,GOV4,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,GOV5,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,GOV6,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,GOV7,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,GOV8,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,GOV9,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,GOV10,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,INC1,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,INC2,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,INC3,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,INC4,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,INC5,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,INC6,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,INC7,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,INC8,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,INC9,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,INC10,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,TRA4,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,TRA6,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,TRA7,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,TRA8,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,TRA9,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,ACC1,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,ACC2,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,ACC3,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,ACC4,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,ACC5,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,ACC6,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,ACC7,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,ACC8,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,ACC9,
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,ACC10,
meta_seamless,Meta,SeamlessM4T,GOV1,
meta_seamless,Meta,SeamlessM4T,GOV2,
meta_seamless,Meta,SeamlessM4T,GOV4,
meta_seamless,Meta,SeamlessM4T,GOV5,
meta_seamless,Meta,SeamlessM4T,GOV6,
meta_seamless,Meta,SeamlessM4T,GOV7,
meta_seamless,Meta,SeamlessM4T,GOV8,
meta_seamless,Meta,SeamlessM4T,GOV9,
meta_seamless,Meta,SeamlessM4T,GOV10,
meta_seamless,Meta,SeamlessM4T,INC1,
meta_seamless,Meta,SeamlessM4T,INC2,
meta_seamless,Meta,SeamlessM4T,INC3,
meta_seamless,Meta,SeamlessM4T,INC4,
meta_seamless,Meta,SeamlessM4T,INC5,
meta_seamless,Meta,SeamlessM4T,INC6,
meta_seamless,Meta,SeamlessM4T,INC7,
meta_seamless,Meta,SeamlessM4T,INC8,
meta_seamless,Meta,SeamlessM4T,INC9,
meta_seamless,Meta,SeamlessM4T,INC10,
meta_seamless,Meta,SeamlessM4T,TRA4,
meta_seamless,Meta,SeamlessM4T,TRA6,
meta_seamless,Meta,SeamlessM4T,TRA7,
meta_seamless,Meta,SeamlessM4T,TRA8,
meta_seamless,Meta,SeamlessM4T,TRA9,
meta_seamless,Meta,SeamlessM4T,ACC1,
meta_seamless,Meta,SeamlessM4T,ACC2,
meta_seamless,Meta,SeamlessM4T,ACC3,
meta_seamless,Meta,SeamlessM4T,ACC4,
meta_seamless,Meta,SeamlessM4T,ACC5,
meta_seamless,Meta,SeamlessM4T,ACC6,
meta_seamless,Meta,SeamlessM4T,ACC7,
meta_seamless,Meta,SeamlessM4T,ACC8,
meta_seamless,Meta,SeamlessM4T,ACC9,
meta_seamless,Meta,SeamlessM4T,ACC10,
openai_whisper,OpenAI,Whisper,GOV1,
openai_whisper,OpenAI,Whisper,GOV2,
openai_whisper,OpenAI,Whisper,GOV4,
openai_whisper,OpenAI,Whisper,GOV5,
openai_whisper,OpenAI,Whisper,GOV6,
openai_whisper,OpenAI,Whisper,GOV7,
openai_whisper,OpenAI,Whisper,GOV8,
openai_whisper,OpenAI,Whisper,GOV9,
openai_whisper,OpenAI,Whisper,GOV10,
openai_whisper,OpenAI,Whisper,INC1,
openai_whisper,OpenAI,Whisper,INC2,
openai_whisper,OpenAI,Whisper,INC3,
openai_whisper,OpenAI,Whisper,INC4,
openai_whisper,OpenAI,Whisper,INC5,
openai_whisper,OpenAI,Whisper,INC6,
openai_whisper,OpenAI,Whisper,INC7,
openai_whisper,OpenAI,Whisper,INC8,
openai_whisper,OpenAI,Whisper,INC9,
openai_whisper,OpenAI,Whisper,INC10,
openai_whisper,OpenAI,Whisper,TRA4,
openai_whisper,OpenAI,Whisper,TRA6,
openai_whisper,OpenAI,Whisper,TRA7,
openai_whisper,OpenAI,Whisper,TRA8,
openai_whisper,OpenAI,Whisper,TRA9,
openai_whisper,OpenAI,Whisper,ACC1,
openai_whisper,OpenAI,Whisper,ACC2,
openai_whisper,OpenAI,Whisper,ACC3,
openai_whisper,OpenAI,Whisper,ACC4,
openai_whisper,OpenAI,Whisper,ACC5,
openai_whisper,OpenAI,Whisper,ACC6,
openai_whisper,OpenAI,Whisper,ACC7,
openai_whisper,OpenAI,Whisper,ACC8,
openai_whisper,OpenAI,Whisper,ACC9,
openai_whisper,OpenAI,Whisper,ACC10,
google_imagen,Google,Imagen,GOV1,
google_imagen,Google,Imagen,GOV2,
google_imagen,Google,Imagen,GOV4,
google_imagen,Google,Imagen,GOV5,
google_imagen,Google,Imagen,GOV6,
google_imagen,Google,Imagen,GOV7,
google_imagen,Google,Imagen,GOV8,
google_imagen,Google,Imagen,GOV9,
google_imagen,Google,Imagen,GOV10,
google_imagen,Google,Imagen,INC1,
google_imagen,Google,Imagen,INC2,
google_imagen,Google,Imagen,INC3,
google_imagen,Google,Imagen,INC4,
google_imagen,Google,Imagen,INC5,
google_imagen,Google,Imagen,INC6,
google_imagen,Google,Imagen,INC7,
google_imagen,Google,Imagen,INC8,
google_imagen,Google,Imagen,INC9,
google_imagen,Google,Imagen,INC10,
google_imagen,Google,Imagen,TRA4,
google_imagen,Google,Imagen,TRA6,
google_imagen,Google,Imagen,TRA7,
google_imagen,Google,Imagen,TRA8,
google_imagen,Google,Imagen,TRA9,
google_imagen,Google,Imagen,ACC1,
google_imagen,Google,Imagen,ACC2,
google_imagen,Google,Imagen,ACC3,
google_imagen,Google,Imagen,ACC4,
google_imagen,Google,Imagen,ACC5,
google_imagen,Google,Imagen,ACC6,
google_imagen,Google,Imagen,ACC7,
google_imagen,Google,Imagen,ACC8,
google_imagen,Google,Imagen,ACC9,
google_imagen,Google,Imagen,ACC10,
meta_sam,Meta,Segment Anything (SAM),GOV1,
meta_sam,Meta,Segment Anything (SAM),GOV2,
meta_sam,Meta,Segment Anything (SAM),GOV4,
meta_sam,Meta,Segment Anything (SAM),GOV5,
meta_sam,Meta,Segment Anything (SAM),GOV6,
meta_sam,Meta,Segment Anything (SAM),GOV7,
meta_sam,Meta,Segment Anything (SAM),GOV8,
meta_sam,Meta,Segment Anything (SAM),GOV9,
meta_sam,Meta,Segment Anything (SAM),GOV10,
meta_sam,Meta,Segment Anything (SAM),INC1,
meta_sam,Meta,Segment Anything (SAM),INC2,
meta_sam,Meta,Segment Anything (SAM),INC3,
meta_sam,Meta,Segment Anything (SAM),INC4,
meta_sam,Meta,Segment Anything (SAM),INC5,
meta_sam,Meta,Segment Anything (SAM),INC6,
meta_sam,Meta,Segment Anything (SAM),INC7,
meta_sam,Meta,Segment Anything (SAM),INC8,
meta_sam,Meta,Segment Anything (SAM),INC9,
meta_sam,Meta,Segment Anything (SAM),INC10,
meta_sam,Meta,Segment Anything (SAM),TRA4,
meta_sam,Meta,Segment Anything (SAM),TRA6,
meta_sam,Meta,Segment Anything (SAM),TRA7,
meta_sam,Meta,Segment Anything (SAM),TRA8,
meta_sam,Meta,Segment Anything (SAM),TRA9,
meta_sam,Meta,Segment Anything (SAM),ACC1,
meta_sam,Meta,Segment Anything (SAM),ACC2,
meta_sam,Meta,Segment Anything (SAM),ACC3,
meta_sam,Meta,Segment Anything (SAM),ACC4,
meta_sam,Meta,Segment Anything (SAM),ACC5,
meta_sam,Meta,Segment Anything (SAM),ACC6,
meta_sam,Meta,Segment Anything (SAM),ACC7,
meta_sam,Meta,Segment Anything (SAM),ACC8,
meta_sam,Meta,Segment Anything (SAM),ACC9,
meta_sam,Meta,Segment Anything (SAM),ACC10,
stability_audio,Stability AI,Stable Audio,GOV1,
stability_audio,Stability AI,Stable Audio,GOV2,
stability_audio,Stability AI,Stable Audio,GOV4,
stability_audio,Stability AI,Stable Audio,GOV5,
stability_audio,Stability AI,Stable Audio,GOV6,
stability_audio,Stability AI,Stable Audio,GOV7,
stability_audio,Stability AI,Stable Audio,GOV8,
stability_audio,Stability AI,Stable Audio,GOV9,
stability_audio,Stability AI,Stable Audio,GOV10,
stability_audio,Stability AI,Stable Audio,INC1,
stability_audio,Stability AI,Stable Audio,INC2,
stability_audio,Stability AI,Stable Audio,INC3,
stability_audio,Stability AI,Stable Audio,INC4,
stability_audio,Stability AI,Stable Audio,INC5,
stability_audio,Stability AI,Stable Audio,INC6,
stability_audio,Stability AI,Stable Audio,INC7,
stability_audio,Stability AI,Stable Audio,INC8,
stability_audio,Stability AI,Stable Audio,INC9,
stability_audio,Stability AI,Stable Audio,INC10,
stability_audio,Stability AI,Stable Audio,TRA4,
stability_audio,Stability AI,Stable Audio,TRA6,
stability_audio,Stability AI,Stable Audio,TRA7,
stability_audio,Stability AI,Stable Audio,TRA8,
stability_audio,Stability AI,Stable Audio,TRA9,
stability_audio,Stability AI,Stable Audio,ACC1,
stability_audio,Stability AI,Stable Audio,ACC2,
stability_audio,Stability AI,Stable Audio,ACC3,
stability_audio,Stability AI,Stable Audio,ACC4,
stability_audio,Stability AI,Stable Audio,ACC5,
stability_audio,Stability AI,Stable Audio,ACC6,
stability_audio,Stability AI,Stable Audio,ACC7,
stability_audio,Stability AI,Stable Audio,ACC8,
stability_audio,Stability AI,Stable Audio,ACC9,
stability_audio,Stability AI,Stable Audio,ACC10,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,GOV1,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,GOV2,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,GOV4,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,GOV5,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,GOV6,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,GOV7,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,GOV8,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,GOV9,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,GOV10,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,INC1,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,INC2,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,INC3,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,INC4,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,INC5,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,INC6,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,INC7,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,INC8,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,INC9,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,INC10,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,TRA4,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,TRA6,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,TRA7,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,TRA8,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,TRA9,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,ACC1,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,ACC2,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,ACC3,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,ACC4,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,ACC5,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,ACC6,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,ACC7,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,ACC8,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,ACC9,
openbmb_qwen2vl,OpenBMB,MiniCPM-V,ACC10,
nvidia_riva,NVIDIA,Riva TTS/ASR,GOV1,
nvidia_riva,NVIDIA,Riva TTS/ASR,GOV2,
nvidia_riva,NVIDIA,Riva TTS/ASR,GOV4,
nvidia_riva,NVIDIA,Riva TTS/ASR,GOV5,
nvidia_riva,NVIDIA,Riva TTS/ASR,GOV6,
nvidia_riva,NVIDIA,Riva TTS/ASR,GOV7,
nvidia_riva,NVIDIA,Riva TTS/ASR,GOV8,
nvidia_riva,NVIDIA,Riva TTS/ASR,GOV9,
nvidia_riva,NVIDIA,Riva TTS/ASR,GOV10,
nvidia_riva,NVIDIA,Riva TTS/ASR,INC1,
nvidia_riva,NVIDIA,Riva TTS/ASR,INC2,
nvidia_riva,NVIDIA,Riva TTS/ASR,INC3,
nvidia_riva,NVIDIA,Riva TTS/ASR,INC4,
nvidia_riva,NVIDIA,Riva TTS/ASR,INC5,
nvidia_riva,NVIDIA,Riva TTS/ASR,INC6,
